vehiculo_marca;vehiculo_modelo;vehiculo_traccion;vehiculo_id;vehiculo_cilindrada;vehiculo_potencia;vehiculo_tipo_transmision;vehiculo_tipo_combustible;vehiculo_standard_emision;lca_numero;fecha_firma;ensayo_gei_numero;ensayo_gei_laboratorio;emision_CO2;consumo_urbano;consumo_extraurbano;consumo_mixto;id_etiqueta
VOLKSWAGEN;COUPÉ 2 PUERTAS, COUPÉ 2 PUERTAS CABRIO;4x2;VOLKSWAGEN CTHD;1390;118;AUTOMÁTICA;NAFTA;EURO V;495;17/9/2019;11.06.1876.02;TÜV NORD Mobilität;152.9;8.2;5.7;6.6;000430B
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DJS;1395;110;AUTOMÁTICA;NAFTA;EURO V;658;17/4/2020;BR20010027;IDIADA;171;10.3;5.7;7.4;000555C
VOLKSWAGEN;SEDÁN 4 PUERTAS;4x2;VOLKSWAGEN DJS;1395;110;AUTOMÁTICA;NAFTA;EURO V;659;17/4/2020;BR20010029;IDIADA;168;10.1;5.5;7.2;000556C
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DHS;999;85;AUTOMÁTICA;NAFTA;EURO VI;728;21/8/2020;BR20070003;IDIADA;161;9.3;5.6;6.9;000609C
VOLKSWAGEN;SUV 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DSJ;1395;110;AUTOMÁTICA;NAFTA;EURO VI;804;25/1/2021;BR20110016;IDIADA;169;9.9;6;7.5;000683D
VOLKSWAGEN;SUV 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DHS;999;85;AUTOMÁTICA;NAFTA;EURO VI;806;25/1/2021;BR20090009;IDIADA;169;9.8;5.9;7.3;000684D
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN CWS;1598;81;MANUAL;NAFTA;EURO V;833;24/2/2021;BR19100033;IDIADA;161;8.8;5.8;6.9;000710D
VOLKSWAGEN;SEDÁN 4 PUERTAS;4x2;VOLKSWAGEN CWS;1598;81;MANUAL;NAFTA;EURO V;834;24/2/2021;BR19100035;IDIADA;156;8.6;5.6;6.7;000711D
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN CWS;1598;81;AUTOMÁTICA;NAFTA;EURO V;835;24/2/2021;BR19100032;IDIADA;175;9.9;6.2;7.5;000712D
VOLKSWAGEN;SEDÁN 4 PUERTAS;4x2;VOLKSWAGEN CWS;1598;81;AUTOMÁTICA;NAFTA;EURO V;836;24/2/2021;BR19100034;IDIADA;167;9.8;5.6;7.2;000713D
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DRP;999;70;MANUAL;NAFTA;EURO VI;862;4/5/2021;BR21030007;IDIADA;135;7.4;5;5.9;000744D
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DRP;999;70;MANUAL;NAFTA;EURO VI;901;29/7/2021;BR21060007;IDIADA;149;8.2;5.2;6.3;000787D
VOLKSWAGEN;SEDÁN 4 PUERTAS;4x2;VOLKSWAGEN DSJA;1385;110;AUTOMÁTICA;NAFTA;EURO VI b;928;22/10/2021;PC21060033;IDIADA;146;8.3;5.3;6.4;000812D
VOLKSWAGEN;SEDÁN 4 PUERTAS;4x2;AUDI CXDB;1984;169;AUTOMÁTICA;NAFTA;EURO VI b;929;22/10/2021;PC21060033;IDIADA;160;9.2;5.7;7;000813D
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DHS;999;85;AUTOMÁTICA;NAFTA;EURO VI b;936;5/11/2021;BR21080016;IDIADA;169;9.8;5.9;7.3;000819D
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DHS;999;85;AUTOMÁTICA;NAFTA;EURO VI b;937;8/11/2021;BR21080019;IDIADA;161;9.3;5.6;6.9;000820D
VOLVO;SUV 4/5 PUERTAS;4x4;VOLVO B4204T14;1969;;AUTOMÁTICA;NAFTA;EURO VI d;70;27/4/2018;TR*715/2007*2017/1347*0154*00;AVL MTC AB;205;12.4;7.7;9.1;000114A
VOLVO;SUV 4/5 PUERTAS;4x2;VOLVO B4204T47;1969;;AUTOMÁTICA;NAFTA;EURO VI d;93;19/6/2018;TR*715/2007*2017/1347*0169*00;AVL MTC AB;189;12.1;6.9;8.4;000117A
VOLVO;SUV 4/5 PUERTAS;4x2;VOLVO B4204T31;1969;140;AUTOMÁTICA;NAFTA;EURO VI b;704;28/8/2020;TR*101R01*0156*00;AVL MTC AB;180.1;10.5;6.4;7.9;000592C
VOLVO;SUV 4/5 PUERTAS;4x4;VOLVO B4204T31;1969;140;AUTOMÁTICA;NAFTA;EURO VI b;704;28/8/2020;TR*101R01*0155*00;AVL MTC AB;183.5;10.8;6.5;8.05;000593C
VOLVO;RURAL 4/5 PUERTAS;4x4;VOLVO B420T / SEG EEA-BA;1969;220;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI d;863;11/5/2021;TR*715/2007*2018/1832*0232*02;AVL MTC AB;218.1;9.61;6.55;7.66;000745D
VOLVO;RURAL 4/5 PUERTAS;4x4;VOLVO B420T / SEG EEA-BA;1969;220;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI d;864;11/5/2021;TR*715/2007*2018/1832*0231*02;AVL MTC AB;213.2;9.3;6.2;7.32;000746D
VOLVO;SUV 4/5 PUERTAS;4x4;VOLVO B420T10 / SEG ISGM;1969;184;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;910;31/8/2021;E9*101R01/09*6936*00;IDIADA;165;9.2;6.1;7.2;000797D
VOLVO;SUV 4/5 PUERTAS;4x4;VOLVO B420T10 / SEG ISGM;1969;184;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI b;945;23/11/2021;E9*101R01/09*6926*00;IDIADA;176.8;9.8;6.5;7.7;000828D
ZANELLA;CAMIONETA DE CARGA;4x2;FOTON 4W12M1;1206;;MANUAL;NAFTA;EURO V;139;31/8/2018;LC 1139 002 18;LUXCONTROL S.A.;176;9.6;6.5;7.6;000065A
ZANELLA;CAMIONETA DE CARGA;4x2;FOTON 4W12M1;1206;;MANUAL;NAFTA;EURO V;139;31/8/2018;LC 1139 002 18;LUXCONTROL S.A.;176;9.6;6.5;7.6;000065A
ZOTYE;SEDÁN 4 PUERTAS Y PORTÓN TRASERO;4x2;UIZHAN TNN3G10K;997;50;MANUAL;NAFTA;EURO V;340;8/5/2019;13-00447-CP-SHA-00;TÜV SÜD Auto Service;128;6.5;4.7;5.3;000311B
ZOTYE;SEDÁN 4 PUERTAS Y PORTÓN TRASERO;4x2;RUIZHAN TNN4G15TA;1502;105;MANUAL;NAFTA;EURO V;342;8/5/2019;CN17100422;IDIADA;186;9.9;6.6;7.8;000313B
ZOTYE;SEDÁN 4 PUERTAS Y PORTÓN TRASERO;4x2;RUIZHAN TNN4G15A;1499;77;MANUAL;NAFTA;EURO V;343;9/5/2019;88-R101-240/13;TÜV Rheinland;172;9.2;6;7.2;000314B
ZOTYE;SEDÁN 4 PUERTAS Y PORTÓN TRASERO;4x2;RUIZHAN TNN4G15TA;1502;105;AUTOMÁTICA;NAFTA;EURO V;345;9/5/2019;CN17100423;IDIADA;202;11.5;6.4;8.3;000315B
ZOTYE;SEDÁN 4 PUERTAS Y PORTÓN TRASERO;4x2;RUIZHAN TNN4G15TA;1502;105;CVT;NAFTA;EURO V;503;26/9/2019;CN18070406;IDIADA;189;10.51;6.75;8.1;000437B
